26	86
476	86
477	87
478	87
479	87
480	88
481	88
482	88
483	89
484	89
237	90
485	90
486	90
487	91
488	91
489	91
490	91
491	91
492	91
493	91
142	91
494	91
495	91
496	91
140	91
497	92
498	92
499	92
500	92
143	92
136	92
501	92
502	92
503	92
504	92
505	92
506	92
507	92
508	92
509	92
510	92
511	92
512	92
513	92
514	92
515	92
516	92
517	92
518	92
204	92
519	92
520	92
521	92
522	92
523	92
524	92
525	92
526	92
527	92
528	92
529	92
530	92
531	92
532	92
533	92
211	92
534	92
535	92
3	92
536	92
537	92
538	92
539	92
540	92
541	92
542	92
543	92
470	92
544	93
545	93
458	93
546	93
547	93
548	93
549	93
550	93
551	93
552	93
553	93
554	93
555	93
556	93
557	93
558	93
559	93
560	93
549	94
561	94
562	94
563	94
58	94
564	94
316	95
565	95
566	95
567	95
96	95
563	95
568	95
569	95
570	96
490	96
571	96
572	96
573	96
15	96
58	96
574	97
389	97
210	97
575	97
576	98
577	98
578	98
579	98
421	98
580	98
581	98
582	99
583	99
151	100
92	100
584	100
580	100
585	100
586	100
587	101
588	101
589	101
590	101
394	101
591	102
592	102
593	102
594	102
595	102
596	102
597	102
598	102
599	103
600	104
601	104
602	105
603	105
604	105
444	105
29	106
605	106
580	106
606	106
607	106
608	106
609	106
610	106
611	106
612	106
613	106
396	106
614	106
615	107
616	107
617	108
287	108
618	108
619	109
620	109
621	109
622	109
460	110
623	110
90	111
549	112
181	112
624	112
625	113
626	113
627	113
628	114
629	114
630	114
511	114
222	114
631	114
632	114
633	115
634	115
491	115
635	115
636	115
414	115
637	115
300	115
140	116
638	117
639	117
221	117
640	117
641	117
642	117
643	117
644	117
14	118
247	118
295	118
645	119
360	119
646	119
647	119
648	119
649	119
650	119
410	119
651	119
652	119
82	119
653	119
654	119
655	119
656	120
376	120
464	120
428	120
657	120
632	120
79	120
8	121
274	121
658	121
659	121
229	121
660	121
661	121
662	121
663	121
310	121
325	121
664	121
462	121
665	121
666	121
15	121
435	121
667	121
668	121
76	121
654	121
428	121
669	121
437	121
670	121
79	121
671	122
26	122
672	122
673	122
82	122
674	123
248	123
675	123
556	123
676	124
677	125
82	125
465	125
677	126
82	126
678	127
248	127
679	127
680	127
681	127
682	127
683	127
684	127
82	127
685	127
686	127
687	127
67	128
688	128
82	128
689	129
261	129
690	129
627	129
462	130
691	130
588	131
692	131
693	131
353	131
694	132
695	132
696	133
139	133
697	133
241	134
698	134
237	135
388	135
699	135
96	135
82	135
700	136
424	136
167	136
701	136
702	136
96	136
703	136
704	136
166	136
705	136
706	136
707	136
708	136
709	136
710	136
711	136
220	137
712	137
713	137
85	137
708	137
714	137
715	137
240	138
716	138
14	138
717	138
491	138
718	138
719	138
720	138
721	138
722	138
263	138
723	138
724	138
85	138
725	138
726	138
727	138
728	138
729	139
658	139
730	139
218	139
731	139
401	139
732	139
733	139
259	139
734	139
735	139
736	139
737	139
738	139
739	139
740	139
741	139
642	139
742	139
743	139
744	139
745	139
746	139
747	139
748	139
300	139
749	139
750	139
487	140
751	140
752	140
435	140
82	140
753	141
257	142
754	142
82	143
727	143
755	144
756	144
757	144
173	145
758	146
759	147
760	147
446	148
761	148
762	149
586	149
763	149
50	150
764	150
382	150
765	150
766	150
767	150
768	150
472	151
769	152
248	152
770	152
771	152
772	153
773	153
774	153
775	154
776	155
777	155
89	155
778	155
779	155
645	155
780	155
138	155
781	155
782	155
783	155
784	155
785	155
786	155
787	156
26	157
788	157
80	157
397	158
789	158
790	158
791	158
792	159
793	159
66	159
794	159
204	159
96	159
795	159
408	159
796	159
107	159
797	160
798	160
799	161
800	161
140	161
801	162
802	162
803	162
804	163
805	163
82	164
806	165
807	166
808	166
674	166
809	166
397	166
810	166
789	166
811	166
812	166
790	166
813	166
241	166
324	166
193	166
345	166
435	166
814	166
815	166
816	166
396	166
817	166
818	167
819	167
820	167
690	167
821	168
822	168
823	168
824	168
256	168
222	168
825	168
157	168
393	168
99	168
210	168
826	168
827	168
828	168
829	169
830	169
824	169
831	169
66	169
832	169
186	169
833	169
834	169
835	169
836	169
837	169
838	169
826	169
839	170
840	171
841	171
842	171
843	171
844	171
845	171
846	171
847	171
848	171
222	171
849	171
850	171
851	171
852	171
853	171
854	171
761	171
855	172
856	173
311	173
857	173
858	173
859	174
860	174
861	174
862	174
863	174
864	175
865	175
321	175
866	175
867	175
868	175
869	175
687	175
86	176
870	176
871	176
110	176
872	177
629	177
873	177
874	178
875	178
876	178
877	178
829	179
878	179
267	179
228	180
414	180
74	180
105	180
285	181
879	181
880	181
82	181
805	181
881	181
882	181
883	182
462	182
22	183
646	184
222	184
884	184
885	184
105	184
451	185
886	185
887	185
888	185
464	185
889	185
890	185
794	186
699	186
96	186
345	186
891	186
892	187
893	187
894	187
895	187
800	187
896	187
897	187
898	188
544	188
899	188
900	188
901	188
902	188
903	188
45	188
278	188
904	188
905	188
906	188
907	188
908	188
909	188
838	188
392	188
352	188
600	188
310	188
910	188
156	188
911	188
912	188
913	188
914	188
194	188
915	188
327	188
209	188
291	188
916	188
917	188
918	188
411	188
919	188
920	188
921	188
613	188
922	188
923	188
924	188
556	188
300	188
925	188
252	188
926	188
927	188
320	188
928	188
929	188
930	188
878	189
96	189
931	190
932	190
933	191
934	191
460	191
935	191
936	191
937	191
938	191
939	191
940	191
941	191
942	191
383	191
943	191
944	191
945	191
61	192
946	192
947	192
586	192
948	192
949	193
509	194
950	194
128	194
951	194
952	195
138	195
953	195
954	195
955	195
420	195
956	196
450	197
957	198
958	199
959	199
139	199
960	199
783	199
961	199
962	199
963	199
964	200
965	200
604	200
769	201
40	201
966	202
967	202
968	202
177	203
659	204
969	204
970	204
82	204
215	204
8	205
253	205
971	205
506	205
358	205
7	205
45	205
231	205
972	205
201	205
973	205
904	205
974	205
112	205
975	205
461	205
976	205
977	205
722	205
978	205
915	205
484	205
979	205
980	205
919	205
981	205
982	205
983	205
76	205
984	205
985	205
986	205
987	206
82	206
220	207
988	207
989	207
946	208
894	208
990	209
991	209
730	209
992	209
993	209
846	209
994	209
995	209
996	209
997	209
333	209
998	209
85	209
198	209
999	209
1000	209
932	209
1001	209
1002	209
1003	210
1004	210
1005	210
1006	210
1007	210
1008	210
380	210
826	210
1009	210
1010	210
1011	211
1012	211
1013	211
506	211
1014	211
1015	211
1016	211
1017	211
139	211
1018	211
1019	211
813	211
1020	211
1021	211
1022	211
534	211
839	211
346	211
353	211
881	211
1023	212
1024	212
218	212
1025	212
1026	212
200	212
201	212
1027	212
145	212
1028	212
378	212
680	212
718	212
589	212
287	212
736	212
1029	212
118	212
1030	212
745	212
1031	212
450	212
727	212
1032	212
1033	212
110	212
728	212
1034	213
1035	214
1036	214
1037	214
831	215
1038	215
1039	215
831	216
1038	216
1040	217
1041	218
959	218
864	219
1042	219
806	219
912	220
1043	221
1044	222
9	222
1045	222
1046	223
1047	223
1048	224
145	224
1049	224
1050	224
1051	224
829	225
1052	225
1053	225
26	225
1054	225
1055	225
445	225
1056	225
1057	226
835	226
1058	226
1059	227
80	227
1060	227
1061	227
1062	228
1063	228
1064	228
1065	228
1066	229
275	229
1067	229
1068	229
1069	229
355	229
1070	229
834	229
1071	229
646	229
222	229
392	229
191	229
1072	229
911	229
1073	229
287	229
1074	229
667	229
1075	229
1076	229
1077	229
1078	229
297	229
1079	229
465	229
1080	229
1081	229
555	229
1082	229
1083	229
564	229
271	229
1084	229
1085	229
670	229
1086	229
1087	229
276	230
355	230
752	230
1088	230
1089	230
1090	230
835	230
1091	230
783	230
1075	230
1092	230
1068	231
1093	231
1094	231
834	231
96	231
1095	231
1096	231
623	231
1097	232
600	233
842	234
6	234
1098	234
458	234
1099	234
257	234
1100	234
565	234
402	234
139	234
1101	234
680	234
566	234
442	234
1102	234
838	234
96	234
1103	234
1104	234
549	234
156	234
1105	234
1106	234
344	234
168	234
228	234
1107	234
413	234
652	234
454	234
1108	234
346	234
653	234
805	234
371	234
1109	234
1110	234
687	234
1111	235
1112	235
1113	235
1114	235
1115	235
334	235
1116	235
271	235
1117	236
1118	236
609	236
1119	236
226	236
419	236
1120	236
172	236
1121	237
1122	237
638	237
674	237
141	237
324	237
1123	237
1124	237
1125	237
300	237
1126	237
700	238
1127	238
1026	238
200	238
1128	238
1129	238
947	238
965	238
155	238
647	238
795	238
672	238
1130	238
1131	238
1132	238
1133	238
1134	238
1135	238
554	238
102	238
984	238
119	238
1136	239
1137	239
706	239
149	239
830	240
592	240
122	240
138	240
1138	240
1139	240
1118	240
1140	240
436	240
586	240
1141	240
1142	240
118	240
82	240
555	240
1143	240
1084	240
1144	240
314	241
864	241
220	241
1145	241
1146	241
1147	241
398	241
971	242
975	242
1148	242
1149	242
449	243
1150	243
208	243
1151	243
1152	244
1153	244
441	244
111	245
1154	245
490	245
720	245
589	245
1155	245
1156	245
1157	245
1158	245
1159	245
727	245
750	245
1160	246
1154	246
1161	246
378	246
1162	246
31	246
311	246
1163	246
814	246
1164	246
1165	246
251	246
896	246
367	246
394	246
58	246
1031	246
1166	246
1167	246
544	247
678	247
593	247
200	247
1168	247
1169	247
446	247
492	247
324	247
1170	247
740	247
1171	247
839	247
746	247
1172	248
1111	249
1173	249
119	249
1174	250
1175	250
1176	250
96	250
1177	250
1178	250
1179	250
78	250
912	251
318	251
1180	251
37	251
79	251
1181	252
1136	252
1182	252
1183	253
1184	253
1185	253
1186	254
1187	255
1188	256
119	257
132	258
1189	258
1190	258
1191	258
1192	258
1193	258
1194	258
931	259
1195	259
161	259
1109	259
1196	260
1197	260
321	260
1198	260
1199	260
1200	260
679	260
392	260
287	260
1131	260
82	260
963	260
1201	260
1202	261
526	261
1178	261
1203	262
1204	263
1205	263
633	263
80	263
1206	263
105	263
1207	264
1208	264
121	265
28	265
703	265
1209	265
303	266
1210	267
1211	268
1212	268
1213	268
1214	268
777	268
1215	268
1216	268
1217	268
1218	268
1219	268
1220	268
1221	269
209	269
1222	269
82	269
1223	269
1224	269
373	269
574	270
1225	270
1226	270
1227	270
678	270
1228	270
1154	270
1229	270
1230	270
1231	270
1232	270
1233	270
1027	270
809	270
1234	270
1168	270
446	270
491	270
1162	270
1235	270
1236	270
1237	270
1238	270
720	270
548	270
523	270
1073	270
735	270
363	270
1239	270
1123	270
228	270
1240	270
1157	270
814	270
740	270
1241	270
1242	270
742	270
616	270
251	270
744	270
1243	270
394	270
336	270
1244	270
1245	270
1246	270
1247	270
727	270
1248	270
216	270
1249	270
1250	270
1087	270
1251	270
728	270
1252	271
128	271
1253	272
1254	273
1255	273
792	274
1256	274
586	275
1257	276
1258	277
1158	277
1259	278
1260	278
1159	278
1261	278
1262	278
560	278
1263	278
1264	279
1265	279
1266	279
1114	279
1267	280
1268	280
1269	280
1270	280
138	280
1271	280
1272	280
867	280
334	280
1273	280
58	280
1223	280
1274	280
456	281
1275	281
1267	281
1276	281
1277	281
1278	281
432	281
1279	281
138	281
403	281
1271	281
1280	281
1281	281
1282	281
56	281
1283	281
867	281
1284	281
1285	281
1286	281
335	281
58	281
1287	281
1223	281
1288	281
304	281
1274	281
1289	282
386	282
153	283
1290	283
1291	283
258	284
87	285
1292	285
1293	286
1294	286
1295	286
583	286
1296	287
787	287
212	287
440	287
1297	288
635	288
949	288
1298	288
1299	288
314	289
1300	289
35	289
1301	289
152	290
1283	290
1277	291
1239	291
480	291
1302	291
651	291
179	291
9	291
1303	291
367	291
415	291
657	291
1304	292
1305	292
1306	292
685	292
483	293
1307	293
1308	294
1309	294
82	294
1310	295
849	295
157	295
1311	295
1312	295
1313	295
1314	295
1315	295
1316	295
429	295
1317	296
154	297
1318	297
1319	297
814	297
26	298
878	298
911	298
1320	298
1079	298
424	299
1321	299
1322	299
1323	299
1324	299
780	299
1325	299
1326	299
1327	299
1328	299
1329	299
476	299
1330	300
1079	300
1331	301
1332	301
31	301
1333	302
1334	303
680	303
1335	303
120	304
1336	304
1337	304
1338	304
1339	304
1340	304
1341	304
1342	304
1343	304
1344	304
724	304
158	304
949	304
961	304
73	304
1345	304
1346	304
1347	304
1348	304
1349	304
1350	304
1351	304
1352	304
1353	304
1354	304
1355	305
1356	305
1357	305
1358	305
1359	305
1360	305
1015	305
1361	305
646	305
960	305
1362	305
1363	305
1364	305
1365	305
1366	305
1367	305
1368	305
1369	305
1370	305
1371	306
14	307
1372	307
1373	308
1374	308
1375	308
1376	309
812	309
1049	310
1377	310
1378	311
1379	311
1049	311
1343	311
1318	311
790	311
1380	311
1381	311
1382	311
1383	312
1379	312
1161	312
548	312
790	312
149	312
1384	312
1385	313
1386	313
1387	313
934	314
1388	314
1389	314
1003	314
1390	314
1004	314
1391	314
1268	314
1392	314
1393	314
478	314
1394	314
1395	314
549	314
1396	314
820	314
1397	314
1398	314
1399	314
1058	314
997	314
610	314
1400	314
1401	314
1402	314
1403	314
1404	314
185	314
1405	314
1406	314
1407	314
1408	314
1409	314
1039	314
1002	314
1410	315
1411	315
1412	315
1413	315
1392	315
478	315
684	315
1414	315
1415	315
1352	315
26	316
1416	317
574	318
645	318
1417	318
1418	319
1419	320
1420	320
1421	320
1422	320
1423	321
649	321
1424	321
622	322
1425	323
1426	323
1427	324
6	325
1428	325
1429	325
1430	325
1431	325
1432	325
1433	325
1434	325
1435	325
1436	325
1437	325
1438	325
1439	325
843	326
1440	326
1017	326
967	326
754	326
1441	326
1442	326
198	326
226	326
396	326
154	327
1443	328
399	328
1444	328
1445	328
1133	328
1446	328
1111	329
1447	329
1448	329
278	329
1449	329
281	329
1450	329
1451	329
433	329
908	329
1452	329
1453	329
1083	329
1454	330
1455	330
1456	330
1457	331
862	331
1074	331
1347	331
1458	332
1459	332
1460	332
1461	332
228	332
1462	332
507	333
1463	333
1460	333
1464	333
1465	333
1463	334
492	334
56	334
1461	334
1466	334
1467	335
1468	336
1469	337
1470	337
96	337
80	337
82	337
1113	338
820	338
453	338
1471	338
1267	339
1057	339
755	339
1098	339
630	339
1279	339
1472	339
1473	339
1474	339
1475	339
1476	339
1477	339
109	339
1478	340
1479	340
1473	340
820	340
1060	340
751	341
138	341
963	341
420	341
377	342
1480	342
1332	342
1028	342
1481	342
31	342
1258	342
1482	342
1483	342
1013	343
1484	343
1470	343
1485	343
1486	343
1487	343
241	343
80	343
1488	343
820	343
1489	343
57	343
1490	343
1491	343
1492	343
1493	343
82	343
1494	343
230	344
215	344
1495	344
1491	345
224	346
864	347
1248	348
1496	348
711	348
1497	349
1498	350
503	350
1499	350
1500	350
268	350
346	350
1501	350
24	350
476	351
1502	352
1503	353
1504	353
1505	354
1506	354
1507	354
1508	354
822	354
1509	354
1510	354
1511	354
1512	354
1513	354
1514	354
1515	354
1205	354
90	354
1516	354
1290	354
1517	354
837	354
1518	354
1519	354
1520	354
1521	354
1522	354
1523	354
911	354
1524	354
1525	354
1319	354
1295	354
1526	354
867	354
1527	354
1	354
1134	354
1399	354
682	354
1528	354
1529	354
1530	354
1531	354
1532	354
1533	354
1045	354
1534	354
1535	354
1536	354
1537	354
1538	354
1539	354
108	354
1540	354
1541	354
1542	355
1543	355
1111	355
499	355
1508	355
1197	355
1544	355
1458	355
1545	355
1546	355
1547	355
1511	355
1548	355
1549	355
1550	355
579	355
1551	355
1552	355
1553	355
163	355
1515	355
1554	355
1555	355
1070	355
1556	355
1557	355
1558	355
1279	355
1559	355
1560	355
1561	355
950	355
1290	355
1562	355
1517	355
1563	355
1028	355
1564	355
190	355
1565	355
1566	355
282	355
1487	355
1567	355
1522	355
621	355
1568	355
1569	355
1570	355
1571	355
1572	355
1573	355
1574	355
1425	355
911	355
238	355
1575	355
954	355
1576	355
605	355
1577	355
56	355
463	355
1578	355
266	355
1579	355
1295	355
1190	355
166	355
1580	355
532	355
1581	355
1582	355
408	355
1583	355
1584	355
1585	355
435	355
682	355
1528	355
590	355
1586	355
1587	355
1588	355
473	355
1589	355
1590	355
1591	355
1592	355
1593	355
1594	355
1595	355
1596	355
1597	355
1598	355
1599	355
1600	355
1424	355
1601	355
1602	355
1603	355
1604	355
1605	355
1606	355
335	355
1607	355
1608	355
1116	355
13	355
708	355
1609	355
1610	355
1611	355
839	355
1612	355
1613	355
1614	355
1615	355
428	355
1616	355
1617	355
1618	355
1619	355
1620	355
944	355
1621	355
1540	355
1622	355
1623	355
1624	355
1625	355
560	355
1626	355
1627	355
24	355
1628	355
1629	356
1630	356
75	356
1631	356
119	356
1632	357
1633	357
967	358
1634	358
1635	358
1636	358
1637	359
1638	359
1132	360
1141	360
15	361
845	362
752	362
1639	362
516	362
1640	362
1641	362
567	362
1642	362
1643	362
1644	362
1645	362
556	362
564	362
246	363
1214	363
90	363
1372	363
666	363
1646	363
1647	363
1204	364
1410	364
1648	364
208	364
171	364
383	364
513	365
1149	365
285	365
1436	365
1649	365
1546	366
266	366
1439	366
1636	366
459	367
129	367
555	367
1650	367
1651	368
1593	368
1456	368
1652	368
1653	368
1654	368
1655	369
967	369
1613	369
1656	369
994	370
848	370
1657	370
1658	370
1586	370
1616	370
1659	371
1660	371
1661	371
1570	371
1572	371
1662	371
1620	371
560	371
1219	371
1663	372
1664	372
1665	372
1666	372
956	372
1424	372
1667	373
1668	373
814	373
1669	373
1580	374
1670	374
1497	375
376	375
752	375
1671	375
142	375
667	375
296	375
465	375
1672	375
564	375
78	375
1388	376
1673	376
855	376
1669	376
193	377
862	378
277	379
1674	379
277	380
952	380
862	380
1675	380
1157	380
1676	381
26	381
1283	381
1677	381
1678	382
1113	382
629	382
549	382
1679	382
1680	382
1681	382
1646	382
1682	382
1677	382
1683	383
1684	383
679	383
1685	383
1351	383
1686	383
1687	384
1688	384
866	384
317	384
1689	384
1690	384
215	384
1223	384
1691	384
1692	384
862	385
1260	385
1693	385
1694	385
1695	386
82	386
1696	386
689	387
1697	387
1476	387
1698	387
1699	387
1700	387
1443	388
1293	388
1268	388
1701	388
1702	388
1703	388
1704	388
1705	388
1706	388
682	388
1707	388
1708	388
955	388
1709	388
3	388
75	388
1710	388
1711	388
1712	389
1713	389
979	389
1194	389
1714	390
1260	390
1715	390
1716	390
82	391
116	392
1717	392
1185	392
1718	393
332	393
1719	393
1720	393
1711	393
687	393
1338	394
381	394
728	395
1721	396
400	397
1722	397
1723	397
75	397
1724	397
1720	397
1725	398
1726	398
1727	398
937	399
1728	400
1729	400
1730	400
682	400
1707	400
1731	400
1141	400
624	400
1405	400
542	400
1732	401
1323	401
124	401
1733	401
1730	401
1734	401
791	401
440	401
758	401
1735	402
1736	402
1652	402
1737	403
1738	403
1739	404
492	404
400	405
1740	405
1741	406
1742	407
138	407
453	407
1402	407
1638	407
1743	407
1692	407
1744	408
723	409
1145	410
1745	410
967	410
1746	410
1747	410
1748	411
1749	411
1750	411
967	411
1751	411
1752	411
681	411
698	412
345	412
1552	413
1753	414
1359	414
804	414
861	414
862	414
82	414
36	414
1754	414
1694	414
622	415
74	415
1755	416
1756	416
1757	417
1758	418
1759	418
1760	418
838	418
1761	419
114	420
1762	420
692	421
862	421
1763	421
731	422
1764	422
1765	422
1766	422
1644	422
1767	422
1768	422
1769	423
355	423
679	423
1770	423
266	423
1771	423
1772	423
1401	423
1773	423
224	423
1774	423
1670	423
1775	423
1776	423
1777	424
1778	424
1779	424
1780	424
346	424
860	425
1781	425
1250	425
1782	425
778	426
82	427
1783	428
1784	428
236	428
1785	428
1786	429
629	429
1787	429
1788	430
629	430
1789	430
1790	430
1502	430
1184	430
1791	431
1060	431
1342	432
1792	432
1793	432
1112	432
574	432
1066	432
829	432
1794	432
1795	432
1390	432
277	432
1515	432
1796	432
1321	432
1797	432
1117	432
1798	432
1094	432
1129	432
1430	432
1799	432
138	432
203	432
1800	432
1801	432
1802	432
310	432
1803	432
285	432
1804	432
287	432
238	432
181	432
1790	432
1805	432
1806	432
783	432
1807	432
1808	432
1809	432
1810	432
1811	432
1812	432
1813	432
987	432
1060	432
1814	432
1815	432
1816	432
667	432
1285	432
410	432
411	432
1817	432
1818	432
1819	432
1820	432
224	432
612	432
1821	432
1822	432
1823	432
854	432
923	432
76	432
805	432
1710	432
1716	432
1824	432
372	432
1825	432
944	432
1711	432
1623	432
1624	432
670	432
1144	432
38	432
1087	432
1826	432
1808	433
689	434
1185	434
1026	435
1340	435
1827	435
1828	435
1829	436
1830	436
1416	436
138	436
1831	436
230	436
1757	436
1832	436
1833	436
1834	436
1811	436
1835	436
134	436
1836	437
1837	438
1395	439
1052	440
508	440
53	440
1838	441
96	442
1839	443
1840	443
1436	443
1178	443
655	443
1841	444
119	444
787	445
1842	445
1813	445
863	446
482	446
1843	447
954	447
1844	447
119	447
1845	448
1838	449
1846	450
727	450
1847	451
1848	452
1364	452
802	453
75	453
1849	454
1850	455
866	455
1851	455
498	456
1852	456
163	456
1660	456
1853	456
1527	456
1599	456
1854	456
1855	456
1856	457
1857	457
1698	457
1858	457
1859	458
1860	458
1207	459
1861	459
1564	460
757	460
1862	461
778	462
483	462
1863	463
1864	464
1865	464
1866	464
1867	464
54	465
1868	465
120	465
358	465
1379	465
229	465
790	465
1381	465
1869	465
1382	465
1870	466
1870	467
1871	467
1872	467
624	467
1872	468
258	469
1873	469
593	470
1796	470
1874	471
1875	472
1876	473
1877	473
400	474
989	474
1878	475
1052	475
1379	475
1879	475
812	475
1880	475
1881	475
1882	475
1883	475
330	475
335	475
1652	475
1884	476
1365	477
1885	477
1886	477
1887	478
1888	478
1778	478
1889	478
967	479
1890	480
967	480
809	481
1891	482
1892	482
1893	483
1894	483
1771	483
1895	483
967	484
355	485
908	486
1896	486
711	487
1046	488
1897	488
1898	488
1182	488
1899	488
302	488
711	488
1900	489
1769	489
1901	489
807	489
844	489
1902	489
1903	489
1904	489
679	489
1905	489
1701	489
1906	489
1872	489
520	489
1722	489
287	489
1811	489
1907	489
1706	489
311	489
1840	489
1908	489
169	489
624	489
1650	489
1909	489
715	489
1910	489
1911	490
1912	490
1800	490
212	491
231	491
1760	491
886	491
713	491
1913	491
728	491
1128	492
1914	492
1915	492
950	492
1916	492
1779	492
1917	493
660	493
791	493
1384	493
1918	494
27	494
1919	494
1920	494
1921	494
1922	494
1923	494
1271	494
1924	494
353	494
1925	495
212	496
1926	497
1927	497
136	498
1152	498
1928	498
710	498
1929	499
631	499
1331	500
1930	500
1931	500
16	500
1932	500
82	500
946	501
1170	501
1933	501
1934	501
1935	501
343	501
1936	502
1937	503
1938	504
739	505
1718	506
1939	506
1940	506
1941	506
1942	506
1069	507
1943	507
96	507
1944	507
1945	507
1946	507
1250	507
237	508
1947	508
1948	508
1143	508
1761	509
808	510
1949	510
1950	510
463	510
1951	510
1817	510
1032	510
1952	511
1935	512
1953	513
1954	514
1955	515
1956	515
1957	516
1958	516
1959	516
453	516
1960	516
1961	516
1849	517
906	518
208	518
1962	518
103	519
947	520
569	520
418	520
1229	521
1963	521
1964	521
1965	521
1966	522
1059	522
1967	522
212	522
1469	522
138	522
1181	522
1968	522
1969	522
1466	522
1970	522
1971	522
440	522
1972	522
1973	522
1198	523
1974	523
1975	524
1194	524
1275	525
1976	526
400	526
1977	526
1312	526
1889	526
675	526
1978	527
1218	527
1626	527
664	528
1626	529
1979	530
1980	530
1981	530
607	530
1982	530
1983	530
1984	530
1985	530
1986	530
1987	530
302	530
1988	531
1989	532
26	532
282	532
1990	532
473	532
1935	532
1962	532
